koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_slogg,ra,dec
0,0,1,0,0,34.18830271,132.1423013,3.01179,1.18E+05,74.5,660,44.91,2594.9,1,q1_q17_dr25_tce,4.134,288.3205,40.000523
0,0,1,0,1,8.65303996,136.66798,1.091,4.97E+02,1.88,764,80.51,14.7,1,q1_q17_dr25_tce,4.528,289.08063,40.026791
0,0,1,0,1,8.65311903,134.30128,1.273,2.07E+02,0.85,493,13.95,8.9,1,q1_q17_dr25_tce,4.705,289.08875,40.018162
,0,1,1,1,12.4253812,141.5493,19.781,1.15E+02,1.14,823,108.46,26.8,1,q1_q17_dr24_tce,4.412,297.57599,40.61364
,1,0,0,1,12.42555999,133.96829,28.083,2.96E+03,4.72,599,30.49,122,4,q1_q17_dr24_tce,4.576,297.62177,40.604099
0,1,0,1,1,12.4257442,141.52382,29.122,9.36E+02,8.43,1551,1369.63,49.6,1,q1_q17_dr25_tce,4.072,297.64334,40.62252
0,1,0,1,1,12.4254241,141.5418,24.98,3.79E+02,2.17,755,76.9,36,1,q1_q17_dr25_tce,4.529,297.66238,40.68774
0,0,1,0,0,2.991884392,134.175892,7.5583,1.24E+05,40.11,1486,1154.88,1280.3,1,q1_q17_dr25_tce,4.4,298.57382,40.676601
0,0,1,0,0,1.795273026,131.870391,7.3232,1.25E+05,55.26,1642,1714.88,877.8,1,q1_q17_dr25_tce,4.456,299.38046,40.694759
,0,0,1,1,0.755109271,131.81838,2.619,2.32E+01,0.47,1961,3494.52,12.9,1,q1_q17_dr24_tce,4.39,284.32294,40.71521
0,1,0,1,1,0.755101141,131.8211,3.371,7.67E+01,0.19,680,50.92,13.4,1,q1_q17_dr25_tce,5.071,284.33002,40.736401
0,0,0,0,1,1.75251585,132.7544,3.489,1.26E+02,1.02,1447,1035.27,14.2,1,q1_q17_dr25_tce,4.554,299.16608,41.863049
0,0,0,1,1,1.752450163,132.8015023,3.0255,5.55E+01,0.79,1552,1372.36,3.4,1,q1_q17_dr25_tce,4.364,299.16617,41.861912
0,0,0,1,0,8.27923132,133.81711,2.355,1.65E+02,1.08,815,104.49,10.9,1,q1_q17_dr25_tce,4.557,291.42236,41.978939
0,0,1,0,0,2.212877035,132.682428,4.66961,3.76E+05,69.18,1507,1221.98,2731,1,q1_q17_dr25_tce,4.405,291.52811,41.915958
0.001,0,0,1,0,0.845097627,132.12136,1.873,8.65E+01,0.78,1584,1496.92,10.7,1,q1_q17_dr25_tce,4.593,291.79865,41.963551
0,0,1,0,0,17.44564047,135.7462627,6.08966,3.34E+05,63.46,682,51.15,4093.9,1,q1_q17_dr25_tce,4.481,291.92892,41.956371
0,0,1,0,0,14.31315739,138.2205171,8.90236,2.16E+04,34.98,1144,404.48,4262.9,1,q1_q17_dr25_tce,3.703,292.08383,41.915031
0,0,1,0,0,0.676990194,131.8017098,1.69459,2.05E+04,37.5,1919,3192.15,997,1,q1_q17_dr25_tce,4.568,294.58789,41.914261
,1,0,0,0,0.515875396,131.7013,1.21,1.77E+03,7.22,3189,24441.1,9.1,3,q1_q17_dr24_tce,4.278,294.67725,41.90464
,1,0,0,0,2.83401711,133.5005,5.938,8.42E+01,0.93,1381,859.57,11.5,2,q1_q17_dr24_tce,4.458,291.56744,42.856178
0,1,0,0,1,0.566803996,131.80782,3.399,1.42E+02,0.64,1350,786.1,23.4,1,q1_q17_dr25_tce,4.722,291.58347,42.830051
,0,0,0,1,0.56681118,131.7883893,2.06,,,,,,1,q1_q17_dr24_tce,,291.58682,42.890133
0,1,0,0,1,0.566799927,131.83464,4.71,1.45E+02,0.77,1649,1738.27,28.9,1,q1_q17_dr25_tce,4.671,291.64725,42.861191
0,1,0,0,1,0.566786121,131.8363,3.404,8.18E+01,0.79,1984,3678.65,14,1,q1_q17_dr25_tce,4.556,291.68314,42.884411
0,1,0,1,1,0.56679797,131.841,4.503,7.26E+01,0.65,1799,2467.38,14,1,q1_q17_dr25_tce,4.594,291.77713,42.845871
0,0,0,1,1,0.566802891,131.79487,1.861,4.92E+01,1.29,3111,22107.66,14.4,1,q1_q17_dr25_tce,4.08,292.91879,42.850082
,0,0,0,1,1.01884975,132.0857,3.233,3.09E+01,0.47,1754,2238.64,14.8,1,q1_q17_dr24_tce,4.568,296.06284,44.018822
0,0,1,0,0,32.4403392,142.2555263,4.50984,2.88E+05,44.56,448,9.52,2177,1,q1_q17_dr25_tce,4.578,297.3703,44.09877
,1,0,1,0,0.552141897,131.77199,4.985,1.06E+02,10.04,2206,5602.43,42.8,1,q1_q17_dr24_tce,4.486,299.71408,44.037189
0,0,1,0,0,2.62387291,134.0049825,4.61248,2.32E+05,74.23,1790,2430.91,2607.6,1,q1_q17_dr25_tce,4.206,299.82968,44.040359
0,1,0,0,0,0.75509861,131.962107,2.6423,6.03E+04,60.74,2359,7285.15,385.4,2,q1_q17_dr25_tce,4.206,300.5683,44.029549
0,1,0,0,0,3.671661096,132.0909174,4.29947,1.29E+05,105.82,1967,3539.43,3152.6,1,q1_q17_dr25_tce,4.02,300.63577,44.053398
0,0,1,0,0,22.67314568,138.145641,6.6324,6.54E+04,30.92,684,51.67,912,1,q1_q17_dr25_tce,4.269,281.0105,44.15377
,1,0,0,0,0.50948306,132.0386,3.14,7.46E+01,1.22,3024,19778.63,8,1,q1_q17_dr24_tce,4.091,298.87738,45.203979
0,0,1,0,0,17.32996587,142.727156,8.43812,2.53E+05,42.58,548,21.34,1938.7,1,q1_q17_dr25_tce,4.588,282.76163,45.398521
0,0,1,0,0,1.890227354,131.678589,3.855,1.12E+05,42.05,1236,551.66,252,1,q1_q17_dr25_tce,4.589,285.03131,45.380451
0,0,1,0,0,1.387206724,132.8469146,3.82527,1.51E+05,103.41,2619,11126.98,1752.6,1,q1_q17_dr25_tce,4.06,286.00845,45.35603
0,0,0,1,1,1.38718209,132.8579,2.595,4.55E+01,0.68,1707,2011.41,7.2,1,q1_q17_dr25_tce,4.471,286.0213,45.343681
0,0,1,0,0,35.02656485,160.6019871,2.90121,1.20E+05,34.88,489,13.56,1607.2,1,q1_q17_dr25_tce,4.575,292.87848,45.344372
0,0,1,0,0,3.138580493,132.330622,4.16343,2.33E+05,59.24,1281,635.61,2387.8,1,q1_q17_dr25_tce,4.311,294.47293,45.389721
,1,0,0,0,9.26147679,135.1085808,1.77,,,,,,1,q1_q17_dr24_tce,,297.61273,46.738949
,1,0,0,0,581.0723,371.0249,15.81,1.36E+03,161858,639,39.36,15.9,1,q1_q17_dr24_tce,2.504,297.62296,46.75386
0,0,1,0,0,3.50474265,133.319536,8.2852,8.86E+04,200.24,2689,12355.55,977.2,1,q1_q17_dr25_tce,3.622,299.58655,46.765541
0,0,1,0,0,2.14344093,133.497247,3.9741,1.33E+05,28.69,1033,269.48,645.9,1,q1_q17_dr25_tce,4.624,299.68179,46.735352
0,0,1,0,0,9.058487716,137.3378842,4.14334,1.28E+05,20.51,547,21.15,2098.9,1,q1_q17_dr25_tce,4.671,282.54208,46.856628
0,0,1,0,0,2.856085147,133.39298,4.5776,1.74E+05,88.52,1739,2164,422.1,1,q1_q17_dr25_tce,4.178,284.06732,46.809582
0,0,1,1,0,0.876941133,132.26899,1.296,7.35E+01,0.85,1938,3332.14,12.3,1,q1_q17_dr25_tce,4.485,294.21442,48.258179
0,0,1,0,0,39.23814157,148.651652,6.07183,4.39E+05,90.93,656,43.69,969.3,1,q1_q17_dr25_tce,4.35,285.97623,48.320782
0,1,0,0,0,53.7406575,209.294733,47.2475,1.17E+05,25.44,398,5.93,3568.1,1,q1_q17_dr25_tce,4.577,292.21005,48.315643
0,0,1,0,0,7.436016459,136.518226,4.16284,1.07E+05,31.39,968,207.61,742.1,1,q1_q17_dr25_tce,4.501,293.34525,48.382301
0,0,1,1,1,0.750737313,131.82143,1.712,3.88E+01,0.48,1603,1558.69,13.4,1,q1_q17_dr25_tce,4.602,293.82587,48.34436
0,0,1,0,0,14.36102158,138.842986,13.2895,4.60E+05,45.9,594,29.44,2599,1,q1_q17_dr25_tce,4.607,298.34381,48.335892
0,0,1,0,0,2.570431263,133.189517,5.49699,7.68E+04,50.18,1411,936.9,822.9,1,q1_q17_dr25_tce,4.473,298.74158,48.326962
0,0,1,0,0,6.64024496,132.775862,6.03491,2.24E+05,74.4,1114,364.44,2941,1,q1_q17_dr25_tce,4.293,286.61066,48.479729
0,0,1,0,0,14.84424039,134.2337694,6.83577,8.34E+04,28.97,810,101.98,4542.8,1,q1_q17_dr25_tce,4.367,287.57361,50.99873
0,0,1,0,0,4.42158021,134.395447,10.4532,6.10E+04,188.89,2565,10243.23,370.6,1,q1_q17_dr25_tce,3.65,296.49069,50.905861
0,0,1,0,0,25.32169873,139.687525,4.45367,1.20E+05,56.62,655,43.39,673.3,1,q1_q17_dr25_tce,4.455,288.40378,51.073761
0,0,1,0,0,37.87848359,138.128618,10.5972,2.22E+05,46.42,503,15.19,1157.6,1,q1_q17_dr25_tce,4.603,291.11057,51.058929
0,0,1,0,0,10.11614452,139.9824969,2.70314,5.81E+04,17.21,549,21.56,1144.8,1,q1_q17_dr25_tce,4.737,288.51062,51.162472
0,0,1,0,1,0.684496369,131.92125,2.263,2.84E+01,1.12,2913,17099.5,16.3,1,q1_q17_dr25_tce,3.866,289.5249,51.172005
0,0,1,0,0,1.953285321,133.1432,1.67598,1.52E+03,151.56,2927,17363.68,237.7,1,q1_q17_dr25_tce,3.501,289.57025,51.125702
0,0,1,0,0,1.012174295,131.90835,4.6617,3.23E+05,114.4,2737,13215.77,596,1,q1_q17_dr25_tce,4.096,294.10941,44.691078
,1,0,0,0,346.36642,365.2864,14.94,1.48E+02,1.57,314,2.3,14.3,2,q1_q17_dr24_tce,4.276,291.74017,38.014912
,0,0,1,0,0.51554111,131.6708765,0.87,,,,,,2,q1_q17_dr24_tce,,281.55936,42.520489
0,0,1,1,0,0.892061734,131.815603,2.24307,7.56E+04,46.75,1724,2090.54,398.1,1,q1_q17_dr25_tce,4.512,295.14029,38.597542
0,0,1,0,1,3.471399214,133.7510303,5.07707,9.23E+04,89.62,1558,1390.76,3230.4,1,q1_q17_dr25_tce,4.101,290.85925,38.633808
0,0,1,0,0,4.176929219,133.197382,5.2003,7.04E+04,31.35,938,183.08,187,1,q1_q17_dr25_tce,4.628,291.05762,38.64534
0,0,1,1,0,6.3762199,134.9584,2.24,,,,168.45,,1,q1_q17_dr25_tce,,291.44281,38.623581
0,0,1,1,0,0.823014905,132.160787,3.5426,8.51E+02,22.17,1482,1136.75,130.5,1,q1_q17_dr25_tce,4.614,294.47253,38.67551
0,0,0,1,0,0.796815149,131.9743416,1.0727,5.59E+01,10.23,5480,212663.45,4.8,1,q1_q17_dr25_tce,2.464,289.7692,40.021091
0,0,1,0,0,26.95123768,150.923211,8.27486,8.67E+04,146.33,1082,324.38,1451.7,1,q1_q17_dr25_tce,3.748,293.82971,40.031189
0,0,1,0,0,18.11208877,134.713916,6.7828,1.17E+05,96.62,1068,307.27,217.7,1,q1_q17_dr25_tce,4.167,294.24017,40.00745
0,0,1,0,0,4.408295716,134.280413,3.62479,3.80E+04,35.68,942,186.23,386.1,1,q1_q17_dr25_tce,4.607,295.98352,40.061661
0,0,1,0,0,8.665259912,132.216249,3.1088,1.84E+03,82.42,1378,852.84,181.4,1,q1_q17_dr25_tce,3.796,297.38254,40.02417
0,0,1,0,0,4.726086185,132.9230889,4.39793,1.82E+05,41.38,1032,267.96,1564.3,1,q1_q17_dr25_tce,4.547,297.61514,40.06081
0,0,1,0,0,8.643550046,139.8333977,3.1273,6.73E+04,38.21,779,87.16,849.3,1,q1_q17_dr25_tce,4.605,297.85007,40.068722
0,1,0,0,1,1.51945182,132.5975,2.95,1.37E+01,0.5,1901,3080.82,9.6,1,q1_q17_dr25_tce,4.25,290.4678,40.754238
0,0,0,1,1,0.759755409,131.79602,2.734,7.00E+01,0.91,2121,4773.08,15.9,1,q1_q17_dr25_tce,4.447,290.49057,40.722191
0,0,1,0,0,5.082523739,132.9614122,5.04732,2.76E+05,61.88,1266,606.33,5286.2,1,q1_q17_dr25_tce,4.343,290.92267,40.777359
0,1,0,0,1,1.02547271,131.6002,1.996,2.70E+01,0.94,2657,11800.82,10.9,2,q1_q17_dr25_tce,4.114,292.11362,40.792179
0,1,0,0,0,1.025465924,131.6091403,3.71841,1.53E+05,106.84,2710,12744.17,1120.8,1,q1_q17_dr25_tce,4.041,292.18344,40.707241
0,0,1,0,0,74.98529295,146.1390004,6.23451,1.05E+05,49.22,425,7.69,1754.8,1,q1_q17_dr25_tce,4.52,292.34787,40.733101
0,0,1,0,0,25.76205672,139.7346639,14.8694,4.48E+05,74.87,604,31.48,3469.5,1,q1_q17_dr25_tce,4.393,296.98712,40.77536
0,0,1,0,1,1.195516859,132.302869,6.17216,5.14E+05,75.54,1715,2045.19,1153.4,1,q1_q17_dr25_tce,4.438,297.54327,41.951748
0,0,1,0,0,1.995728294,132.839699,6.43532,2.52E+05,45.2,1409,928.82,1496.5,1,q1_q17_dr25_tce,4.455,297.81381,41.963051
0,1,0,0,0,10.76839193,137.679347,12.5252,1.07E+05,52.8,970,209.25,2085.7,2,q1_q17_dr25_tce,3.97,298.54251,41.953201
0,1,0,0,0,0.733724504,132.02461,2.208,4.59E+01,0.96,2601,10830.96,21.4,1,q1_q17_dr25_tce,4.099,283.72507,42.027374
0,0,1,0,0,5.08840787,134.3553111,4.77204,3.87E+05,55.3,937,181.75,3095,1,q1_q17_dr25_tce,4.583,287.04648,42.000519
0,0,1,0,0,18.52782408,139.2576071,5.88678,7.62E+04,64.66,1080,322.19,5547.2,1,q1_q17_dr25_tce,3.793,287.67276,42.059158
0,0,1,0,0,12.15524112,133.7671874,6.84353,8.55E+04,34.62,788,91.2,1767.8,1,q1_q17_dr25_tce,4.413,281.49689,42.906078
,0,0,0,1,0.566789763,131.81846,4.008,2.54E+01,0.4,1984,3662.84,15.4,1,q1_q17_dr24_tce,4.6,291.70813,42.96941
0,1,0,0,1,0.566811926,131.79708,4.181,8.26E+01,0.91,2293,6584.06,22.5,1,q1_q17_dr25_tce,4.474,291.74191,42.958309
0,0,1,0,0,2.525386934,133.913493,3.71613,1.25E+05,67.24,1701,1982.55,1003,1,q1_q17_dr25_tce,4.337,292.62149,42.92197
0,1,0,0,1,0.566801506,131.7969,1.738,2.95E+01,0.62,2557,10156.53,19.2,1,q1_q17_dr25_tce,4.358,292.79962,42.99033
,0,0,1,1,0.566803738,131.79343,1.8481,1.01E+02,1.13,2450,8516.13,33.1,1,q1_q17_dr24_tce,4.404,292.80829,42.976021
0.057,0,0,1,0,1.69421771,132.006,4.161,9.11E+01,0.74,1274,621.89,15,1,q1_q17_dr25_tce,4.591,281.56042,44.184818
0,0,1,0,0,2.739477089,131.930634,3.18229,3.21E+04,50.48,1475,1120.19,593.6,1,q1_q17_dr25_tce,4.431,290.2905,44.134239
0,0,1,0,0,1.307761491,131.777769,2.22271,1.39E+04,29.17,1298,671.75,531.5,1,q1_q17_dr25_tce,4.596,291.26697,44.197269
0,0,1,0,0,4.028671454,133.9542149,8.12253,1.14E+05,52.42,1492,1169.87,2152.8,1,q1_q17_dr25_tce,4.168,292.22934,44.160789
0.002,0,1,0,0,2.30118753,132.193218,7.8216,8.75E+04,140.23,2783,14194.09,404.8,1,q1_q17_dr25_tce,3.871,294.22354,44.135658
0,0,1,0,0,0.449249224,1472.522306,4.7565,4.19E+05,95.83,2941,17801.78,1194.9,2,q1_q17_dr25_tce,4.239,294.47131,44.12344
0,1,0,1,0,0.687004402,131.86316,3.829,9.37E+01,2.89,3535,36888.8,45,3,q1_q17_dr25_tce,3.684,299.62277,45.364079
0,0,1,0,1,0.91839938,131.6132,4.479,1.52E+02,1,1558,1389.28,16.8,1,q1_q17_dr25_tce,4.556,289.73306,45.43795
0,1,0,0,0,0.94356284,132.3272,5.721,1.34E+01,0.76,3176,23945.42,16,1,q1_q17_dr25_tce,4.083,293.57108,45.413639
0.658,0,1,0,0,2.243569483,133.7306188,4.14769,6.63E+04,21.11,1364,817.05,1107.7,1,q1_q17_dr25_tce,4.526,295.18893,45.40617
0,0,1,0,0,8.258181993,131.5010463,3.9122,3.12E+05,58.19,809,101.33,2981.6,1,q1_q17_dr25_tce,4.445,295.26965,45.476009
0,0,0,0,1,1.81139053,132.9689,8.64,7.75E+01,14.47,1466,1092.69,12.5,1,q1_q17_dr25_tce,4.519,295.97623,45.440338
0,0,1,0,0,7.09520543,135.3715105,3.69044,2.33E+05,50.23,813,103.28,1959.2,1,q1_q17_dr25_tce,4.592,288.6192,46.802971
0,0,1,0,0,0.651731691,131.751463,2.4602,2.05E+04,71.9,2604,10815.86,347.5,1,q1_q17_dr25_tce,4.052,289.09744,46.811081
0,1,0,0,0,0.50818743,131.63064,3.433,5.49E+01,1.26,3274,27312.92,29.1,1,q1_q17_dr25_tce,4.243,292.85281,46.85136
0,1,0,0,0,2.73398963,133.755464,1.52,,,,25373.9,,1,q1_q17_dr25_tce,,294.62296,46.826469
0,0,1,0,0,40.06967462,153.018227,9.3564,4.19E+04,27.38,588,28.2,1304.8,1,q1_q17_dr25_tce,4.321,296.4682,46.85178
0.025,1,0,0,0,55.884827,140.6478,2.283,4.98E+02,2.11,438,8.7,7.7,1,q1_q17_dr25_tce,4.545,285.1973,44.64661
,0,0,1,0,3.75938475,134.13833,1.188,1.33E+02,3.1,1677,1868.97,11.3,1,q1_q17_dr24_tce,3.534,292.2048,48.417881
0,0,1,0,0,10.6840477,134.084445,3.515,8.19E+04,26.43,444,9.21,395.3,1,q1_q17_dr25_tce,4.743,293.79077,48.401421
0,1,0,0,0,2.00280845,132.06909,1.22,,,,15763.18,,1,q1_q17_dr25_tce,,294.90292,48.477211
0,0,1,0,0,10.67459836,138.8847317,3.82706,1.67E+04,68.58,1083,325.55,1845.6,1,q1_q17_dr25_tce,4.212,296.82587,48.443378
0,1,0,0,0,2.305097141,133.705069,1.9378,5.88E+03,89.22,2753,13581.41,133.4,1,q1_q17_dr25_tce,4.085,297.39349,48.410751
0,0,1,0,0,0.974477904,132.370903,2.69834,8.85E+03,618.37,5205,172916.96,801.7,1,q1_q17_dr25_tce,2.631,298.52713,48.418591
0,0,1,0,0,18.52591745,144.1948764,5.9056,4.56E+05,64.42,618,34.58,2246.9,1,q1_q17_dr25_tce,4.533,298.80557,48.471989
0,0,1,0,0,0.502454299,131.9221686,2.31547,3.75E+04,43.95,2336,7025.25,873.6,1,q1_q17_dr25_tce,4.498,291.27692,51.135712
0,0,1,0,0,27.30815016,143.504361,4.43906,3.88E+05,47.06,523,17.75,820.9,1,q1_q17_dr25_tce,4.574,291.3735,51.153381
0,0,1,0,0,1.262742487,132.19792,1.7433,1.59E+04,134.45,2548,9925.41,60.8,1,q1_q17_dr25_tce,3.621,295.32907,51.137798
0,1,0,0,0,0.59586463,131.9392,1.5,,,,931.51,,1,q1_q17_dr25_tce,,295.33847,51.105068
0,0,1,1,0,1.222127938,131.81559,2.2613,2.49E+03,30.32,1470,1107.41,200.9,1,q1_q17_dr25_tce,4.465,296.23392,51.141869
0,0,1,0,0,8.627475562,139.9908385,4.65505,3.68E+04,188.55,1446,1031.92,1157.5,1,q1_q17_dr25_tce,3.475,296.34995,51.12344
0,0,0,1,0,0.589753355,131.83147,0.606,2.16E+02,1.03,1760,2262.14,12.4,1,q1_q17_dr25_tce,4.648,289.33759,51.20903
0,0,1,0,0,2.751566365,131.562267,5.2403,7.26E+04,42.98,1171,445.35,180,1,q1_q17_dr25_tce,4.497,296.38013,51.209721
0,0,1,0,0,0.760935268,131.6357605,2.77023,3.71E+05,35.68,1285,640.66,1289,1,q1_q17_dr25_tce,4.74,296.44193,51.224319
0,0,0,1,1,1.33258772,132.0314,5.187,7.08E+01,1.13,1825,2625.26,16,1,q1_q17_dr25_tce,4.201,295.19968,46.832321
0,1,0,1,1,1.353414369,131.67312,13.416,6.10E+02,216.31,3617,40561.5,100.8,1,q1_q17_dr25_tce,2.865,294.94058,38.635689
,1,0,0,0,2.9590637,133.9227,28.81,2.36E+01,0.65,1564,1415.74,6.4,1,q1_q17_dr24_tce,4.195,288.01553,38.709862
0,0,0,1,0,1.806631432,132.23663,1.102,2.18E+02,1.05,1059,297.98,10.4,1,q1_q17_dr25_tce,4.591,291.06226,38.787151
0,0,1,0,0,15.06649153,140.655427,6.2852,1.06E+05,88.56,932,177.96,893,1,q1_q17_dr25_tce,4.028,293.92529,38.738979
0,0,1,0,0,1.831829703,132.53923,7.289,4.05E+04,49.38,2078,4410.65,140.4,1,q1_q17_dr25_tce,3.667,294.16028,38.767429
0,0,1,1,0,0.738527259,132.024142,1.2174,4.23E+02,49.08,2978,18549.81,104.1,1,q1_q17_dr25_tce,3.825,294.25818,38.706928
0,0,1,0,0,0.89627093,131.668052,2.2033,6.70E+04,43.47,1733,2129.33,152.9,1,q1_q17_dr25_tce,4.493,295.00464,38.775478
,0,0,1,1,1.06100327,132.5257,1.675,9.59E+01,0.94,1793,2443.69,9.7,1,q1_q17_dr24_tce,4.493,297.88528,40.097321
0,0,1,1,0,0.922030594,132.076361,4.367,1.39E+04,49.63,2194,5474.27,331.7,1,q1_q17_dr25_tce,4.386,297.93069,40.014961
,1,0,0,0,611.09299,134.3101,15.22,2.70E+02,1.53,215,0.51,12.2,1,q1_q17_dr24_tce,4.508,298.16547,40.005249
0,0,1,0,0,24.71479071,149.4927345,5.06776,2.09E+05,112.24,901,155.67,5148.8,1,q1_q17_dr25_tce,3.982,298.21442,40.0732
0,1,0,0,0,3.6329347,131.88496,2.3,,,,10830.2,,1,q1_q17_dr25_tce,,288.35828,40.17466
0,0,1,0,0,1.161947482,132.2121368,4.46886,1.30E+05,68.69,2174,5300.4,2435.4,1,q1_q17_dr25_tce,4.204,293.53088,40.15049
0,0,1,0,0,0.607191908,132.0195301,1.30166,1.74E+04,12.44,1759,2251.28,961.9,1,q1_q17_dr25_tce,4.598,293.99124,40.18964
0,1,0,1,0,2.2502073,133.6127,2.203,2.60E+02,19.94,3637,41377.92,7.8,1,q1_q17_dr25_tce,2.391,282.18466,44.359459
0,0,1,0,0,0.648775795,131.7459799,4.34648,1.09E+05,41.58,1714,2038.54,6873.9,1,q1_q17_dr25_tce,4.559,283.77744,40.842037
0.004,0,1,0,0,4.132521615,132.892463,12.4949,1.56E+05,93.1,1628,1660.29,440,1,q1_q17_dr25_tce,4.045,288.92068,40.881302
,1,0,0,0,410.88527,202.8127,24.1,2.06E+03,200346,774,84.63,21.5,1,q1_q17_dr24_tce,2.34,290.72864,40.866501
0,0,1,0,0,0.938905082,131.8411582,5.00453,3.59E+05,205.64,4281,79148.54,2584.7,1,q1_q17_dr25_tce,3.784,292.21927,40.89333
0,0,0,1,1,0.93891532,131.83424,2.134,3.91E+01,1.13,2667,11944.88,8.2,1,q1_q17_dr25_tce,4.074,292.22049,40.88567
0,0,1,0,0,16.29421371,143.1937219,6.01687,1.74E+05,68.05,929,176.22,7486.2,1,q1_q17_dr25_tce,4.145,292.51321,40.82756
0,1,0,0,0,11.02520205,131.715631,12.8097,4.30E+05,164.02,1294,663.18,2585.5,1,q1_q17_dr25_tce,3.724,295.43829,40.843578
0,0,1,0,0,10.81916946,132.9864665,5.50262,4.37E+05,67.76,850,123.51,5258.2,1,q1_q17_dr25_tce,4.429,288.29306,42.057369
0,0,1,0,0,2.680514453,132.598382,3.21178,1.96E+05,48.86,1431,989.89,665.5,1,q1_q17_dr25_tce,4.356,288.53311,42.047619
0,0,1,0,0,1.053573674,132.428012,1.70116,3.06E+03,299.87,4319,81969.77,445.3,1,q1_q17_dr25_tce,3.038,291.87244,42.030499
0,0,1,1,0,0.970085646,132.4088,1.129,1.53E+02,18.65,5119,162048.58,9.8,1,q1_q17_dr25_tce,2.346,291.99316,42.049259
0,0,1,0,0,63.52017525,162.163605,17.1759,3.25E+04,77.1,745,72.92,1708.1,1,q1_q17_dr25_tce,3.388,292.27612,42.037739
0,0,1,0,0,11.30098763,801.4552005,10.5199,3.26E+05,97.12,1019,254.84,5027.8,1,q1_q17_dr25_tce,4.165,293.02563,42.001381
0,1,0,0,0,0.92098747,131.87056,2.04,,,,27890.55,,1,q1_q17_dr25_tce,,293.08749,42.024651
0,0,1,0,0,2.182515126,132.354186,6.8413,1.15E+05,128.15,2703,12627.67,861.6,1,q1_q17_dr25_tce,3.966,293.41541,42.917259
0,0,1,0,0,2.659418888,133.3208183,6.98414,3.05E+05,61.52,1352,789.69,5776.1,1,q1_q17_dr25_tce,4.5,293.8414,42.948139
0,0,0,0,1,2.31610674,132.3383,3.347,3.36E+01,0.7,1559,1393.98,13,1,q1_q17_dr25_tce,4.3,295.82541,42.941639
0.086,0,0,1,0,0.948683571,131.88901,1.676,1.51E+02,1.12,1665,1815.32,13.8,1,q1_q17_dr25_tce,4.556,296.93594,42.954231
0,0,0,1,1,1.65546056,133.13661,3.52,1.25E+02,0.9,1331,743.75,12.4,1,q1_q17_dr25_tce,4.574,297.7178,42.989311
0,0,1,0,0,1.655472351,133.126106,5.09197,1.74E+05,125.25,2546,9914.08,823.8,1,q1_q17_dr25_tce,3.86,297.74109,42.99609
0,1,0,0,0,4.50279037,134.1343,6.72,,,,1017.15,,1,q1_q17_dr25_tce,,283.18817,43.01564
0,0,1,0,0,1.759276227,132.0750778,3.19585,3.21E+04,40.79,1861,2828.82,2857.7,1,q1_q17_dr25_tce,4.351,295.22525,44.112679
0,0,0,0,1,1.09206792,132.1066,1.646,1.06E+02,0.74,1320,715.46,7.7,2,q1_q17_dr25_tce,4.609,295.54388,44.12537
0,0,1,0,0,1.613014741,131.7482916,4.39594,1.52E+05,157.33,3145,23173.2,1096.1,1,q1_q17_dr25_tce,3.836,300.33246,44.144138
,0,0,1,0,6.2089181,136.6828,2.292,1.66E+03,9.2,1378,853.5,8.4,1,q1_q17_dr24_tce,3.797,301.21725,44.13343
,1,0,0,1,0.77996263,132.1472,3.369,2.57E+01,0.83,2607,10919.82,9.7,1,q1_q17_dr24_tce,4.032,301.36261,44.173409
0,1,0,0,0,18.64632309,139.0920079,8.853,2.31E+05,213.31,1194,480.54,2895.8,1,q1_q17_dr25_tce,3.542,300.89032,45.403431
,0,0,1,0,3.6673005,133.1255,3.373,1.45E+02,0.62,627,36.42,9.1,1,q1_q17_dr24_tce,4.729,292.78583,45.585789
0,0,1,0,0,3.044771557,132.436907,11.0593,4.88E+05,231.93,2816,14849.39,3684.9,1,q1_q17_dr25_tce,3.747,293.69333,45.517021
0,0,1,0,0,0.773144492,131.6393074,4.05643,2.16E+05,107.13,2860,15791.97,2947.8,1,q1_q17_dr25_tce,4.038,295.28845,45.518337
,1,0,0,0,2.66811113,133.5071,22.49,4.83E+01,1.53,1792,2439.28,32.5,2,q1_q17_dr24_tce,4.164,295.69476,45.529202
0,0,1,0,0,50.44028536,149.90838,12.2001,8.53E+04,51.5,673,48.36,2499.7,1,q1_q17_dr25_tce,4.039,297.96613,45.545792
0,0,1,0,0,3.255385289,132.498277,5.9498,1.59E+05,40.58,1236,550.68,840.7,1,q1_q17_dr25_tce,4.425,299.92822,45.595081
,1,0,0,0,7.4185369,131.5282,1.451,1.47E+01,0.81,1963,3511.86,5.2,1,q1_q17_dr24_tce,4.179,296.69196,46.869171
0,0,1,0,0,15.68434493,133.03069,44.463,7.92E+02,56.23,1136,393.14,256.3,1,q1_q17_dr25_tce,3.888,297.32681,46.845211
0,0,1,0,0,5.357409918,131.637601,4.28582,1.99E+05,124.05,1492,1172.13,936.1,1,q1_q17_dr25_tce,3.809,298.99442,46.812408
